eNodeB,Feature,Min,Max,Mean,Std. Deviation,Variance,Skewness,Kurtosis,Sum,Median,Missing,Row count
TRI1007L,cell_dl_bler_rate_%,0.09583333333333333,0.12185,0.10481173950299914,0.005950044820319477,3.5403033363810636e-05,0.7468620203676494,-0.14053702704312654,40.771766666666664,0.10346666666666667,0,389
TRI1007L,dl_avg_mcs,8.558333333333334,11.516666666666667,10.179914310197088,0.7106489387688341,0.5050219141732701,-0.6184913736516974,-0.9976234295097495,3959.986666666667,10.453333333333333,0,389
TRI1007L,ul_avg_mcs,11.700000000000001,15.456666666666665,13.76500856898029,0.7234031867514918,0.5233121706022138,-0.26688310544440097,-0.3550268618124708,5354.588333333333,13.735,0,389
TRI1007L,avg_cqi,7.667066666666667,8.913366666666667,8.401013410454157,0.3624896782797522,0.13139876685935825,-0.7950508262464159,-0.9517950755723414,3267.994216666667,8.569366666666667,0,389
TRI1007L,avg_ta_km,0.30833333333333335,0.41500000000000004,0.3639674378748929,0.029166751536046084,0.0008506993951654466,-0.13022636467187895,-1.5683238614786223,141.58333333333334,0.3766666666666667,0,389
TRI1007L,avg_rssi_dbm,-84.1674,-79.44343333333335,-82.26046066838046,0.6206831301554564,0.3852475480595752,0.6059234060128339,1.0017169852799528,-31999.319199999998,-82.39218333333334,0,389
TRI1007L,outgoing_ho_success_rate_%,0.9720666666666666,0.9984500000000001,0.9944634532990574,0.003440836742485005,1.183935748843482e-05,-2.7825544990791604,14.20104695782185,386.8462833333333,0.9951,0,389
TRI1007L,intra_rat_ho_success_rate_%,0.9646,0.9989166666666667,0.9939908311910882,0.004476464822657075,2.0038737308486238e-05,-3.0190323459593946,15.091588396596938,386.6624333333333,0.9952833333333334,0,389
TRI1007L,no_ping_pong_ho_count,0.0,31246.0,5836.976863753213,10506.446831722598,110385425.02781384,1.3285618958466,-0.07447515944539429,2270584.0,0.0,0,389
TRI165L,ps_traffic_volume_gb,0.0,1383.9004,838.9167318766066,244.20715096080545,59637.13258039362,-0.36136320609555594,-0.2952534279117933,326338.6087,908.1108,0,389
TRI165L,ul_prb_util_%,0.0,0.17633333333333334,0.11093613253356181,0.020702547994120257,0.0004285954934488526,-1.5616537491498033,6.992424271408527,43.15415555555555,0.11214444444444445,0,389
TRI165L,dl_prb_available_bandwidth,0.0,100.0,95.74235932590688,11.61817018110531,134.98187835712457,-6.172705426377353,46.68690396748271,37243.777777777774,100.0,0,389
TRI165L,mean_no_rrc_users,0.0,299.5195,190.8918676092545,59.3796082805319,3525.9378795494126,-0.23136399024002607,-0.6913015406864829,74256.9365,204.22140000000002,0,389
TRI165L,max_active_no_users_uplane,0.0,534.0,228.51413881748073,76.14211435158032,5797.621577929134,0.11284036373075991,0.22216989180323177,88892.0,247.0,0,389
TRI165L,rrc_success_rate_%,0.9949111111111111,1.0,0.9989690231362468,0.0004900944644345838,2.401925840694216e-07,-2.1830627668118514,12.166237300667236,388.59895,0.9990888888888888,0,389
TRI165L,erab_setup_success_rate_%,0.9746222222222222,1.0,0.9986541416738075,0.001877747060753532,3.5259340241685284e-06,-8.038008799250907,82.1642877530301,388.4764611111111,0.9990166666666666,0,389
TRI165L,erab_drop_rate_%,0.0,0.0036333333333333335,0.0004556555269922879,0.0003152490921592454,9.93819901072284e-08,4.133224627334244,34.905985362335414,0.17725,0.00046666666666666666,0,389
TRI165L,rrc_drop_rate_%,0.0,0.05774444444444445,0.0011690374178806057,0.003506398326728837,1.229482922568679e-05,12.42763664203418,182.87528603838254,0.4547555555555556,0.0007,0,389
TRI165L,cell_ul_bler_rate_%,0.0,0.09133333333333334,0.0610474293059126,0.009305773239104354,8.659741557763075e-05,-2.2856583693180967,18.765328260134922,23.74745,0.06132222222222223,0,389
TRI165L,cell_dl_bler_rate_%,0.0,0.1043,0.08729155955441303,0.012098686501247806,0.00014637821505547588,-4.0559091314908455,25.889376173635,33.95641666666667,0.08956666666666667,0,389
TRI165L,dl_avg_mcs,8.266666666666667,10.137777777777778,8.959802308802308,0.33741227122613154,0.11384704077397655,0.23283034351070417,-0.40043053300731213,3449.523888888889,8.955555555555556,4,389
TRI165L,ul_avg_mcs,11.435555555555556,17.87666666666667,14.988497835497835,1.4781761654516379,2.1850047761093077,-0.3101936131779161,-0.7463778029360584,5770.571666666667,15.041111111111112,4,389
TRI165L,avg_cqi,0.0,10.491983333333332,9.504631733790346,1.036363240958858,1.0740487672107477,-7.94192487928256,71.09696520043674,3697.3017444444445,9.586616666666666,0,389
TRI165L,avg_ta_km,0.2333333333333333,0.5677777777777778,0.3832756132756133,0.11465399702448265,0.013145539033690076,0.09893230055990916,-1.595642580272135,147.56111111111113,0.40555555555555556,4,389
TRI165L,avg_rssi_dbm,-105.67616666666667,-85.77144444444444,-88.13591912310767,2.157844702405387,4.656293759698993,-5.470932384259967,41.51211705388717,-34284.872538888885,-87.98147777777778,0,389
